date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:43	13118/13118	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:40%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:43	17021/17021	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:40%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:44	16348/16348	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:41%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:44	21241/21241	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:41%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:45	19556/19556	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:42%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:45	21133/21133	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:42%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:46	17725/17725	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:43%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:47	26944/26944	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:44%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSbmR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSbmR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:47	17560/17560	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:44%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSak5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSak5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:48	23236/23236	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:45%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSak5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSak5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:48	20812/20812	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:46%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSak13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSak13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:49	11826/11826	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:46%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSak1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSak1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:49	14292/14292	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:47%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSak1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSak1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:50	22202/22202	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:47%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSak1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSak1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:50	9403/9403	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:48%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSamVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSamVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:51	21052/21052	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:48%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSamVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSamVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:51	7198/7198	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:49%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSamVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSamVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:52	13889/13889	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:49%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSamR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSamR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:53	13107/13107	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:50%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:53	20158/20158	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:50%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWk5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWk5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:54	8863/8863	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:51%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:54	14839/14839	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:51%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:55	21992/21992	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:52%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:55	13577/13577	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:52%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:56	16878/16878	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:53%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:56	12509/12509	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:53%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:57	18653/18653	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:54%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:57	24706/24706	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:54%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSWmR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSWmR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:58	14437/14437	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:55%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:58	23658/23658	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:55%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVk5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVk5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:59	14877/14877	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:56%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:08:59	16214/16214	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:56%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:00	12150/12150	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:57%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:00	15605/15605	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:57%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:01	6938/6938	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:58%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:01	19469/19469	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:58%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:02	17754/17754	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:59%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:02	16508/16508	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:08:59%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSVmR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSVmR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:03	16350/16350	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:00%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:03	15121/15121	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:00%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUk5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUk5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:04	11078/11078	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:01%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:04	21559/21559	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:01%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:05	23337/23337	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:02%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:05	17183/17183	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:02%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:06	13605/13605	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:03%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:06	13129/13129	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:03%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:07	19026/19026	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:04%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSUmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSUmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:07	13445/13445	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:04%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:08	23313/23313	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:05%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTk5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTk5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:08	11759/11759	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:05%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:09	20461/20461	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:06%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:09	14444/14444	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:06%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:10	24636/24636	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:07%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:10	11078/11078	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:07%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:11	19594/19594	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:08%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:11	20236/20236	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:08%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:12	15163/15163	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:09%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSTmR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSTmR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:12	21978/21978	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:09%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:13	19795/19795	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:10%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSk5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSk5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:13	19860/19860	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:10%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:14	21280/21280	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:11%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:14	13043/13043	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:12%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:15	14543/14543	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:12%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:15	13210/13210	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:13%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:16	10962/10962	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:13%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:16	8608/8608	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:14%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:17	11675/11675	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:14%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSSmR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSSmR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:17	13076/13076	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:15%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:18	12707/12707	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:15%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRk5BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRk5BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:19	15152/15152	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:16%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:19	11582/11582	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:16%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRk1nPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRk1nPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:20	17062/17062	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:17%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRk1RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRk1RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:20	9782/9782	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:17%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRk1BPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRk1BPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:21	11654/11654	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:18%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRmVnPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRmVnPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:21	30467/30467	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:18%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRmVRPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRmVRPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:22	10317/10317	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:19%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRmVBPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRmVBPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:22	9718/9718	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:19%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSRmR3PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSRmR3PT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:23	21906/21906	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:20%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSQk5RPT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSQk5RPT0=.html	(from http://www.mauritiusjobs.mu/publications)
18:09:23	22737/22737	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Jan%202019%2014:09:20%20GMT	http://www.mauritiusjobs.mu/read_news/VGtSQk13PT0%3D	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/read_news/VGtSQk13PT0=.html	(from http://www.mauritiusjobs.mu/publications)
